video_id,comment,sentiment,negative_words,positive_words,neutral_words
hvWWgdRfHOG,спасибо за прогулку,positive,"[""пасибо за прогулку' translates to 'thank you for the walk' in english.""]",['спасибо (thank you)'],['за (for)']
kcxgJT8Z3rA,love ppl put food mouth right away go mmmmmm lmao didnt even start chewing yet get flavor outbrbrwas mon quite ready suggest go sometime pm told auntie fair taking whole family sunday,positive,"[': love', 'flavor', 'ready', 'suggest', 'fair', 'family', 'sunday']","['love', 'flavor', 'ready', 'suggest', 'fair', 'family', 'sunday']","['ppl', 'right', 'away', 'go', 'mmmmmm', 'lmao', ""didn't"", 'even', 'chewing', 'yet', 'mon', 'quite', 'sometime', 'pm', 'auntie', 'taking', 'whole']"
cwqAWEPx_24,yummy thanks,positive,"[': yummy', 'thanks']","['yummy', 'thanks']","['s: yummy', 'thanks']"
lZcwgd3gC2X,gotten pig foot chopped cheese,neutral,['chopped (potentially negative depending on context)'],['none'],"['gotten', 'pig', 'foot', 'cheese']"
-lzUbxQSj1g,glad went katzs deli soon saw name datz deli automatically thought katzs ripoff,neutral,['ripoff'],['glad'],"['katzs', 'deli', 'soon', 'saw', 'name', 'datz', 'automatically', 'thought']"
jbIyqa83GyR,smoking glass personal thing youbrbecause ive literally never seen bartender,negative,['smoking'],[': smoking'],"['glass', 'personal', 'thing', 'because', 'ive', 'literally', 'never', 'seen', 'bartender']"
lMupUPDgNel,oyays would sell crazy good mexico id definitely see bomb cancun,neutral,"['crazy', 'bomb']",['good'],"['oyays', 'mexico', 'definitely', 'see', 'cancun']"
ey2cU49nQW6,give wifey makeover cuz,negative,"['give', 'makeover']","[': give', 'makeover']","['wifey', 'cuz']"
xVt9L0bwg7s,seen coke carnitas stopped damm video,neutral,['damm'],['seen'],"['coke', 'carnitas', 'stopped', 'video']"
QHSp5iflwrM,eat food song name,neutral,['none'],"['eat', 'food', 'song', 'name']",['none']
35l0t4NlWMm,ayo waht hrefhttpswwwyoutubecomwatchvmrpglzjxita 👀,positive,[':'],[''],['']
ZbT8mQcNb4b,every one loved u u showed u soy bean dish sorry u need ditch soy u get soy boy breast like one protruding ur man chest,neutral,[''],[''],['']
xy4H02RP0so,sadly late life episode madagascar sad depressing hit job hind sight extremely depressed,negative,"['sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","[': sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","['life', 'episode', 'madagascar']"
vyvU2rDoeGQ,enjoyed hearing gladys enjoyed👍,positive,[':'],[''],['']
appwH3M0NmT,serf peoplebrthis girl hold drink,negative,['serf'],[': serf'],"['people', 'girl', 'hold', 'drink']"
mViVpyiyHwk,lâ i̇lâhe i̇llâllâh👊🏽🕌☝🏼🕋☪️☪️🕌🕋,neutral,['none'],['none'],"[""i̇lâhe (meaning 'deity' in arabic)"", ""i̇llâllâh (meaning 'there is no god but allah' in arabic)""]"
kSzN7q5doIR,looked great im craving caviar right pretty decent course price,neutral,"['craving', 'price']","['great', 'decent', 'pretty']","['looked', 'caviar', 'right', 'course']"
jbIyqa83GyR,she’s inspiring sure,positive,[': inspiring'],['inspiring'],['sure']
VWJxwwPmqJg,cant see one tear drop connors eye prolly shitty manipulative act,neutral,"[""can't"", 'tear drop', 'shitty', 'manipulative']",['none'],"['see', 'one', 'eye', 'probably', 'act']"
xhVbkCQeItm,look good,positive,"['analysis of the comment ""look good"" is as follows:']",[''],['']
YVUn0Utu4ER,went beast butterfly ambiance great view epic food good plus staff friendly,positive,"[': great', 'epic', 'good', 'friendly']","['great', 'epic', 'good', 'friendly']","['went', 'beast', 'butterfly', 'ambiance', 'view', 'food', 'plus', 'staff']"
WDnuODOUJRq,try jolibee,neutral,['none'],['try'],['jolibee']
mViVpyiyHwk,american guy obnoxious af,negative,['obnoxious'],[': obnoxious'],"['american', 'guy']"
h5k01B_M87c,steadfast twig geometrically grease cowbell accordantly fire upbeat tooth racial understood license,negative,"['grease', 'racial']","[': grease', 'racial']","['steadfast', 'twig', 'geometrically', 'cowbell', 'accordantly', 'fire', 'upbeat', 'tooth', 'understood', 'license']"
bqziidEMucw,yaaaaaaaaaaaas,neutral,['none'],['yaaaaaaaaaaaas'],['none']
IdIIURNscCM,los menores pueden entrar en los speak easy,neutral,['ninguno (none)'],['ninguno (none)'],"['los', 'menores', 'pueden', 'entrar', 'en', 'speak', 'easy']"
lrhcPTxt6HQ,almost smell food,negative,['smell'],[': smell'],"['almost', 'food']"
prgM7NR_M7o,biggest hypocrisy abc trying act surprised remorseful helped create situation shame,negative,"['hypocrisy', 'shame', 'create']","[': hypocrisy', 'shame', 'create']","['biggest', 'abc', 'trying', 'act', 'surprised', 'remorseful', 'helped', 'situation']"
GVOMzFmaHCf,halal guy rd sooooooo good brobrthat decline crazy best halal truck bx queen hand,positive,"[': good', 'crazy', 'best', 'hand']","['good', 'crazy', 'best', 'hand']","['halal', 'guy', 'rd', 'decline', 'halal truck', 'bx', 'queen']"
9105Erhd8iL,sadly late life episode madagascar sad depressing hit job hind sight extremely depressed,negative,"['sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","[': sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","['life', 'episode', 'madagascar']"
rW4Oh0OpVd0,good vid,positive,"[': good', 'vid']","['good', 'vid']","['s: good', 'vid']"
COhEmBxsDkH,ive worked pizza restaurant made sauce dough delivered several branch look tiring respect chef,neutral,['tiring'],"['respect', 'chef']","['worked', 'pizza', 'restaurant', 'made', 'sauce', 'dough', 'delivered', 'several', 'branch']"
fB7X6sjTg-s,hmmm always thought per se bit upscale,neutral,['none'],['upscale'],"['hmmm', 'always', 'thought', 'per se', 'bit']"
swkl2KhRxXq,hand best film yet fella editing next level cheer,positive,"[': best', 'film', 'editing', 'next level', 'cheer']","['best', 'film', 'editing', 'next level', 'cheer']","['hand', 'yet', 'fella']"
X8slPEUsf8k,hot pickle 💩,neutral,[''],[''],['']
CLIsLgp35Xj,talk much,negative,['much'],[': much'],['talk']
U9NhuDGCTpA,nothing look better people actually enjoy work regardless globe,neutral,['nothing'],"['better', 'enjoy']","['people', 'work', 'actually', 'regardless', 'globe']"
c9gKLcHxnmb,book tour hrefhttpbitlybookmytournowhttpbitlybookmytournowabrwatch full nyc series hrefhttpbitlynycplaylistnewhttpbitlynycplaylistnewabrvisiting nyc get nyc sightseeing checklist free hrefhttpbitlyfunkychallengehttpbitlyfunkychallengeabrbars br skylarkbr apothekebr crocodile loungebr gallow greenbr rudys br jimmy jamesbr latelybr please dont tellbr garret,positive,"[': tour', 'full', 'sightseeing', 'free', 'fun']","['tour', 'full', 'sightseeing', 'free', 'fun']","['book', 'watch', 'visiting', 'checklist', 'bars', 'skylark', 'apotheke', 'crocodile lounge', 'gallow green', ""rudy's"", 'jimmy james', 'lately', ""please don't tell"", 'garret']"
q7d8kqWmOC9,brluxxe hotelbrbrcagayan de oro citybrbrphilippinesbrbr,neutral,['none'],['hotel'],"['br', 'cagayan de oro city', 'philippines']"
SENRtY8yZpJ,bread impressed,neutral,['none'],['impressed'],['bread']
Bpo3xgg88Hl,best gyro pork lamb beeflol,neutral,['lol'],['best'],"['gyro', 'pork', 'lamb', 'beef']"
SQBIdIac0Ez,когда стекло лопается то много микро осколков попадут в напиток и соответственно в организм,negative,"['лопается (shatters)', 'осколков (shards)']","[': лопается (shatters)', 'осколков (shards)']","['когда (when)', 'стекло (glass)', 'много (a lot)', 'попадут (will get into)', 'напиток (drink)', 'и (and)', 'соответственно (therefore)', 'в (in)', 'организм (body)']"
mtd9xYi3lzl,america😍,positive,"[': america', '😍']","['america', '😍']","['s: america', '😍']"
Egu9QSeXkBI,i’ve john’s pizza maybe long line get pizza food delicious looking stained glass…beautiful,neutral,['none'],"['delicious', 'beautiful']","[""i've"", ""john's pizza"", 'long line', 'get', 'food', 'looking', 'stained glass']"
i2hhnqCW1kG,first,neutral,['none'],['first'],['none']
JI3Qo5szsZc,love italian accent talk,neutral,[''],[''],['']
rW4Oh0OpVd0,wont get table paul allen,negative,['wont'],[': wont'],"['get', 'table', 'paul', 'allen']"
0eaSGZ7dX4N,let,neutral,['none'],"[""'let'""]",['none']
rUGQarHthDI,miss anthony,negative,['miss (could imply a sense of loss or absence)'],[': miss (could imply a sense of loss or absence)'],['anthony']
OFmBGokKsTm,avoiding chiraq cost ig,neutral,"['avoiding', 'chiraq']",['ig'],['cost']
kSzN7q5doIR,love italian accent talk,neutral,[''],[''],['']
vZSJgKKYnZA,eating jacob right,neutral,['none'],"['eating', 'right']",['jacob']
tGxfSiJFMZ4,price doesn’t seem bad,neutral,['none'],['price'],"[""doesn't"", 'bad']"
OiTnwcRZwZN,tried prince st best pizza i’ve ever,positive,[':'],[''],['']
pIwWauJvDuG,nooooooooo non farlooooo noooo,negative,[''],[':'],['s:']
hH0smOXB5lE,p diddy mention didn’t age well 😂,neutral,"[""mention didn't age well""]",['😂 (laughing emoji)'],['p diddy']
9105Erhd8iL,exactly kind restaurant would like operate,neutral,['none'],"['kind', 'like']","['exactly', 'restaurant', 'would', 'operate']"
SdZwxl4KwF5,dungan aka hui people chinese speaking adherent islam,neutral,['none'],"['chinese', 'speaking', 'adherent', 'islam']","['dungan', 'aka', 'hui', 'people']"
RvF2AP2mOnK,last one look like sticky fly trap fly flying around,neutral,"['sticky', 'fly trap', 'flying']",['none'],"['last', 'one', 'look', 'like', 'around']"
SUqX6eDn2H1,go car like hotel area much,positive,"[': like', 'much']","['like', 'much']","['go', 'car', 'hotel', 'area']"
plOQeQ3Go2i,drawback food cost way nyc,negative,"['drawback', 'cost']","[': drawback', 'cost']","['food', 'way', 'nyc']"
lAT5vEsQYH8,math right may george averaged around burger daily last yearsbrbrcan someone doublecheck math,neutral,['doublecheck'],['none'],"['math', 'right', 'george', 'averaged', 'around', 'burger', 'daily', 'last', 'years', 'can', 'someone']"
dxUlT11s2au,house history entire country pleb,negative,[''],[':'],['']
LskYd2ZUv2j,hand best film yet fella editing next level cheer,positive,"[': best', 'film', 'editing', 'next level', 'cheer']","['best', 'film', 'editing', 'next level', 'cheer']","['hand', 'yet', 'fella']"
swkl2KhRxXq,loved energy,neutral,[''],[''],['']
W3PzzsRlIli,would fat lived near,negative,['fat'],[': fat'],"['would', 'lived', 'near']"
n3BUjbF56it,would also say year old oven also ton,neutral,['old'],['none'],"['would', 'say', 'year', 'oven', 'also', 'ton']"
tvqOq8BFzet,place skewer look like cross contamination hell,negative,"['cross contamination', 'hell']","[': cross contamination', 'hell']","['place', 'skewer', 'look', 'like']"
H1f0IKAIVwE,fact many idiot believe guy really making k month proof society reached point idiocracy,neutral,[''],[''],['']
ey2cU49nQW6,use starchy pasta water make “sauce “,neutral,['none'],"['starchy', 'sauce']","['use', 'pasta', 'water']"
lAT5vEsQYH8,im scared weird ride last one made mad man scary☹️☹️☹️,neutral,"['scared', 'weird', 'mad', 'scary']",['none'],"['ride', 'last', 'one', 'man']"
gjmtpWnhA8g,people it’s scary,negative,['scary'],[': scary'],['people']
gAzp8NDdk9Q,going nyc time soon see food could get hahah,neutral,['none'],"['soon', 'food', 'hahah']","['going', 'nyc', 'time', 'could', 'get']"
GopbHcItq78,pro tip go pansexual owned restaurant made mistake food tasted like… yeah 😔,neutral,"['mistake', 'tasted', '😔']","['pro', 'owned']","['go', 'pansexual', 'restaurant', 'food', 'like', 'yeah']"
H1f0IKAIVwE,bares misteriosos 🤣🤣🤣 vivo en new york conozco estos lugares,neutral,['none'],"['misteriosos', 'vivo', 'new york', 'conozco', 'lugares']",['bares']
PEdHdz2i029,syrup waffle 😢😢😢,neutral,['😢'],"['waffle', 'syrup']",['none']
LKQZYa2iLfp,yoooo dont put dropper directly face stupid skincare ad youll contaminate rest supply,negative,[''],[':'],['']
iECm8gGrvMH,misleading title best food nyc ny,neutral,['misleading'],"['best', 'food']","['nyc', 'ny', 'title']"
8MHeKg07OvM,enjoyed hearing gladys enjoyed👍,positive,[':'],[''],['']
O55ZW1NJEAe,sadly late life episode madagascar sad depressing hit job hind sight extremely depressed,negative,"['sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","[': sad', 'late', 'depressing', 'hit job', 'hind sight', 'extremely depressed']","['life', 'episode', 'madagascar']"
cGZXczpLZCx,wow didnt spill 💧,positive,[': wow'],['wow'],['spill']
Z9P9uD6SET2,oh god girl make hungry 😅,neutral,[''],[''],['']
OFmBGokKsTm,wonder one kid decided push cabbage rest life,negative,['push'],[': push'],"['wonder', 'one', 'kid', 'decided', 'cabbage', 'rest', 'life']"
L3klylCfgFF,best thing ate nyc much pay bro,neutral,['pay'],"['best', 'nyc']","['thing', 'ate', 'much', 'bro']"
YtUhl7q82i4,john right k really isnt bad,neutral,['n/a'],"['bad', 'isnt']","['john', 'right', 'k']"
ZVgdszXrfWA,really love work perfectly together thanks great episode love ya,neutral,['none'],"['love', 'perfect', 'great', 'thanks']","['really', 'work', 'together', 'episode', 'ya']"
ftoUly1H1ac,beam look pretty cool get don’t like height think would go lol ticket go field light weather bad didn’t go smh 🤦🏽‍♂️ can’t wait utopia bagel open city datz good hiphop museum look cool wow clean going plus pool hmmm 🤔 don’t want grow another toe lol love video jon 💪🏽,neutral,[''],[''],['']
aJa0OOuaED4,climate nut’s shut wood fired oven,negative,"['nut', 'shut']","[': nut', 'shut']","['climate', 'wood fired oven']"
RF_qrFj4usU,doubt still offer one dollar quality today,neutral,[''],[''],['']
pFq6CpcBR8s,living shit hole like new york need liquor bar even subway platform,neutral,[''],[''],['']
LFbiDTOFk6M,love ppl put food mouth right away go mmmmmm lmao didnt even start chewing yet get flavor outbrbrwas mon quite ready suggest go sometime pm told auntie fair taking whole family sunday,positive,"[': love', 'flavor', 'ready', 'suggest', 'fair', 'family', 'sunday']","['love', 'flavor', 'ready', 'suggest', 'fair', 'family', 'sunday']","['ppl', 'right', 'away', 'go', 'mmmmmm', 'lmao', ""didn't"", 'even', 'chewing', 'yet', 'mon', 'quite', 'sometime', 'pm', 'auntie', 'taking', 'whole']"
n3gGQ1mStEU,sde syrup,neutral,['syrup'],['none'],['sde']
FJien8qhUsw,whats name,neutral,['n/a'],['n/a'],"['what', 'name']"
lLZZEx6E3TD,giving challenge comment council far beyond limited understanding lord cthulhu,negative,"['challenge', 'limited', 'understanding']","['ve words: challenge', 'limited', 'understanding']","['giving', 'comment', 'council', 'far beyond', 'lord cthulhu']"
cjqAySlZmwd,hey,neutral,[''],[''],['e']
lrhcPTxt6HQ,fantastic still around folk enjoy relish history,positive,[':'],[''],['']
LvruPyNDNbk,biggest hypocrisy abc trying act surprised remorseful helped create situation shame,negative,"['hypocrisy', 'shame', 'create']","[': hypocrisy', 'shame', 'create']","['biggest', 'abc', 'trying', 'act', 'surprised', 'remorseful', 'helped', 'situation']"
5jcthm6b9RR,grew indiana mom uncle brooklyn back dodger still used hot dog cart young man gave recipe decent dirty dog water,neutral,['dirty'],['decent'],"['grew', 'indiana', 'mom', 'uncle', 'brooklyn', 'back', 'dodger', 'still', 'used', 'hot dog cart', 'young man', 'gave', 'recipe', 'dog', 'water']"
MOFT6M67SjY,biggest hypocrisy abc trying act surprised remorseful helped create situation shame,negative,"['hypocrisy', 'shame', 'create']","[': hypocrisy', 'shame', 'create']","['biggest', 'abc', 'trying', 'act', 'surprised', 'remorseful', 'helped', 'situation']"
H1f0IKAIVwE,biggest hypocrisy abc trying act surprised remorseful helped create situation shame,negative,"['hypocrisy', 'shame', 'create']","[': hypocrisy', 'shame', 'create']","['biggest', 'abc', 'trying', 'act', 'surprised', 'remorseful', 'helped', 'situation']"
ZbT8mQcNb4b,climate nut’s shut wood fired oven,negative,"['nut', 'shut']","[': nut', 'shut']","['climate', 'wood fired oven']"
