video_id,title,description,published_at,channel_title,view_count,like_count,dislike_count,comment_count
E9Ln6VY428X,Exploring New Restaurants in NYC #383,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-07-01T02:20:40,Bell-Pierce,357646,2321,169,853
dIWIEU6Szo0,Exploring New Restaurants in NYC #384,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-05-28T17:36:56,Friedman PLC,58516,5984,72,448
yUnC1bxixba,Exploring New Restaurants in NYC #385,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2023-08-03T09:14:44,Williams Ltd,233968,9857,554,582
uY5OUX2E3Sw,Exploring New Restaurants in NYC #386,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-01-02T01:59:10,Smith-Nunez,477484,3958,444,428
xEyJ31ZFpQ8,Exploring New Restaurants in NYC #387,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2021-03-28T10:56:43,David-Hunter,275702,8633,427,606
1AOY1EajXCc,Exploring New Restaurants in NYC #388,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2021-08-25T14:17:33,"Vasquez, Bradford and Collins",211491,4562,82,627
ubjHyyod6BF,Exploring New Restaurants in NYC #389,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2022-03-07T13:33:33,Gomez-Mendoza,85251,3382,355,26
3rg0TgqvDMi,Exploring New Restaurants in NYC #390,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2021-08-22T05:37:30,Fischer-Craig,319960,1695,969,322
XHtbL5OyuSw,Exploring New Restaurants in NYC #391,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2021-06-04T02:29:40,"Smith, Odom and Moore",29088,136,781,914
aJXKxlqiYHZ,Exploring New Restaurants in NYC #392,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-05-24T02:44:17,"Richardson, Cain and Sullivan",419723,2135,51,861
dxVXDLqpxXX,Exploring New Restaurants in NYC #393,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2022-04-12T13:07:09,"Becker, Mitchell and Young",35148,9661,457,644
0XfOASKPrDK,Exploring New Restaurants in NYC #394,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2023-05-05T10:39:48,Hill-Wiley,304134,873,36,586
ads8YGL0lXY,Exploring New Restaurants in NYC #395,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2022-03-07T04:56:32,Lopez PLC,147842,1113,35,669
N4JmQwkXas2,Exploring New Restaurants in NYC #396,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2020-07-06T05:42:16,"Weiss, Black and Foster",489834,2545,729,294
eycOGsKg1TS,Exploring New Restaurants in NYC #397,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2021-12-12T08:27:36,"Miller, Payne and Fleming",480192,5391,977,385
Tgyq9T1GIzM,Exploring New Restaurants in NYC #398,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-02-22T19:24:14,"Gray, Thomas and Moore",113757,3932,156,639
PbJF0uMCoMO,Exploring New Restaurants in NYC #399,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-01-21T16:12:40,"Combs, Kline and Riley",264952,4238,469,903
NeRMjXcv25h,Exploring New Restaurants in NYC #400,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2023-06-09T19:13:06,Spencer-West,387944,9608,399,305
BNFggI2Ctya,Exploring New Restaurants in NYC #401,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2024-03-03T03:03:49,Payne-Thomas,388274,2035,94,12
ShhJFWeAEZD,Exploring New Restaurants in NYC #402,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2022-07-31T03:56:51,Smith PLC,107790,4521,447,314
hKQswJmGoZA,Exploring New Restaurants in NYC #403,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2021-11-11T03:29:51,"Mcmahon, Zuniga and Pennington",286894,9141,51,324
P3cNrsMp7JK,Exploring New Restaurants in NYC #404,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2024-04-18T04:27:40,Hobbs Ltd,142034,5099,302,924
5zUUlqAdr6Y,Exploring New Restaurants in NYC #405,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2023-07-16T14:51:52,Villanueva Ltd,472822,8903,150,719
3JK3Nls4pwg,Exploring New Restaurants in NYC #406,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2021-03-12T02:32:11,Winters and Sons,22538,9882,417,478
yj9k1meRAKc,Exploring New Restaurants in NYC #407,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-09-27T07:29:56,"Griffin, Herrera and Lee",200335,3041,554,92
1JPuQmhkjUT,Exploring New Restaurants in NYC #408,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-03-12T08:07:31,Kramer LLC,328467,1092,656,147
hG8flvpfSRh,Exploring New Restaurants in NYC #409,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2023-05-26T16:36:31,"Nixon, Hill and Jensen",438065,9129,919,978
DgjG6SZ6fhf,Exploring New Restaurants in NYC #410,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2024-01-24T23:18:42,Moore-Garcia,297619,2040,347,597
4lNuGGW9Kf9,Exploring New Restaurants in NYC #411,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2023-02-09T06:12:44,"Hebert, Peck and Thompson",301655,9458,845,821
YlCXaopW3nx,Exploring New Restaurants in NYC #412,Affordable Eats in NYC: Top Picks. Discover the best places to eat and drink in New York City.,2021-12-10T13:56:48,Hicks-Barajas,186563,2748,550,757
X3NIpzuQzL8,Exploring New Restaurants in NYC #413,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2021-09-01T07:30:30,James Inc,170857,6312,699,492
hsXN0dW7NrI,Exploring New Restaurants in NYC #414,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2023-09-11T16:36:15,"Chavez, Gaines and Dixon",37995,3787,309,119
rL4shkA2H7B,Exploring New Restaurants in NYC #415,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2024-02-03T03:44:36,Garcia Ltd,9114,9950,865,352
HCudifnFdDM,Exploring New Restaurants in NYC #416,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2022-07-11T05:52:22,"Bowman, Miller and Richardson",421986,9897,429,380
y1EPetn9Zvc,Exploring New Restaurants in NYC #417,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2023-11-15T06:30:29,"Shaw, Morton and Aguirre",142288,7999,134,978
Bjp1uuSl7Rr,Exploring New Restaurants in NYC #418,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2020-01-27T02:37:09,Anderson-Elliott,407026,4978,659,851
ecFjg4pckRX,Exploring New Restaurants in NYC #419,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2022-12-03T23:24:18,Livingston-Lee,169139,7987,6,976
WRRTthQfbEC,Exploring New Restaurants in NYC #420,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2021-07-02T01:19:55,Norton Ltd,484865,2831,359,612
kjLCDBBI5Pd,Exploring New Restaurants in NYC #421,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2021-12-22T12:50:23,"Pena, Thompson and Alvarado",408964,3572,634,847
N5M0IOm0bsL,Exploring New Restaurants in NYC #422,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2023-11-12T09:53:23,Decker-Rogers,348473,3029,424,939
wazJCLBXZ9D,Exploring New Restaurants in NYC #423,NYC Street Food Tour: Best Eats in the City. Discover the best places to eat and drink in New York City.,2021-11-25T22:38:12,"Burke, Baker and Wood",41849,6659,723,524
d00p8HhjMka,Exploring New Restaurants in NYC #424,Vegan and Vegetarian Restaurants in NYC. Discover the best places to eat and drink in New York City.,2020-02-05T12:54:33,"Russell, Smith and Myers",6666,5419,460,410
infZPw2WFzs,Exploring New Restaurants in NYC #425,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2023-12-10T02:19:14,"Mckenzie, Cuevas and Schneider",195574,4608,170,40
nqCR5YkaHrm,Exploring New Restaurants in NYC #426,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2023-11-12T02:26:08,Wilson Ltd,308802,8250,382,132
MczrVdIB6j9,Exploring New Restaurants in NYC #427,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2021-07-12T16:40:57,Kennedy PLC,424829,7711,379,903
DKzoeTDsklr,Exploring New Restaurants in NYC #428,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-11-14T16:25:42,"Harris, May and Martinez",145451,1281,482,46
3hb6mPihipo,Exploring New Restaurants in NYC #429,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2023-05-05T15:05:14,Smith Ltd,231482,2005,379,615
8CgyqunhgTB,Exploring New Restaurants in NYC #430,Best Bars in NYC for Craft Cocktails. Discover the best places to eat and drink in New York City.,2024-01-10T22:33:02,"Foster, Ortiz and Mitchell",203613,9513,554,889
x06QWNxNAVG,Exploring New Restaurants in NYC #431,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2022-12-20T04:18:19,"Williams, Davis and Bell",64857,1343,691,430
E5X3uvLyXZI,Exploring New Restaurants in NYC #432,NYC's Best Seafood Restaurants. Discover the best places to eat and drink in New York City.,2020-07-14T15:55:49,Garcia Ltd,30075,9340,99,545
STr3Cwo27nD,Exploring New Restaurants in NYC #433,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2021-09-28T20:33:42,Nolan-Frazier,232278,310,60,372
AZo11dHP9vx,Exploring New Restaurants in NYC #434,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2024-01-07T18:18:46,Hobbs Inc,39253,397,454,942
8G3WrTAFoEE,Exploring New Restaurants in NYC #435,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2022-06-30T20:45:50,Whitaker Ltd,38891,5197,842,237
wrUVYeZ50or,Exploring New Restaurants in NYC #436,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2020-09-28T18:16:42,"Gonzales, Davis and Matthews",486645,1887,919,646
0PFzUgWwMQB,Exploring New Restaurants in NYC #437,Luxury Dining in NYC: Top 5 Spots. Discover the best places to eat and drink in New York City.,2022-08-17T17:33:08,"Arnold, Johnson and Mckinney",459595,574,101,827
uob5RT45hUd,Exploring New Restaurants in NYC #438,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2022-12-24T03:04:01,"Bowen, Williams and Hall",323753,7340,640,565
Fo1SSOXDCkK,Exploring New Restaurants in NYC #439,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2020-07-07T08:24:01,"King, Bruce and Ramirez",477603,3929,779,203
GKOZzGwGLCv,Exploring New Restaurants in NYC #440,Best Hidden Gem Restaurants in New York City. Discover the best places to eat and drink in New York City.,2020-03-02T19:28:10,Silva LLC,100866,5488,732,412
tCZSoS7Mm5g,Exploring New Restaurants in NYC #441,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2021-09-19T04:01:04,"Robinson, Williamson and Wise",93270,1280,386,968
5LSluUieYlL,Exploring New Restaurants in NYC #442,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2020-02-18T11:38:40,Brown-Brown,354823,1132,986,542
hWnKwoOBimk,Exploring New Restaurants in NYC #443,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2022-12-17T13:22:37,"Ruiz, Smith and Herrera",271152,5412,588,511
DUMIDacVDcg,Exploring New Restaurants in NYC #444,New York City's Best Brunch Spots. Discover the best places to eat and drink in New York City.,2022-09-01T18:02:07,Sandoval-Burnett,418495,8280,521,274
ABLbsrlmuhX,Exploring New Restaurants in NYC #445,Chinatown Food Tour: Best Eats in NYC. Discover the best places to eat and drink in New York City.,2021-07-16T13:38:13,Powell and Sons,35918,1094,90,10
gyvzpZB9e4O,Exploring New Restaurants in NYC #446,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2020-02-13T19:46:07,Hill-Davis,370320,9221,337,750
yhEyDzWz7mJ,Exploring New Restaurants in NYC #447,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2020-03-25T05:17:04,Russell LLC,434994,5772,505,399
6VeCEy7BMla,Exploring New Restaurants in NYC #448,Best Rooftop Bars in New York City. Discover the best places to eat and drink in New York City.,2021-05-24T07:52:36,Best-Dougherty,183981,5104,207,735
1SgwTobW09M,Exploring New Restaurants in NYC #449,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2020-12-21T14:17:56,"Benton, Rogers and Scott",435268,4007,655,161
gU2soXKqviw,Exploring New Restaurants in NYC #450,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2020-12-22T12:03:46,Roberts-Perez,356883,478,492,345
SfClTahJt1G,Exploring New Restaurants in NYC #451,Top 5 Dessert Spots in New York City. Discover the best places to eat and drink in New York City.,2020-09-20T16:17:55,Sherman-Davis,166559,2602,343,487
fet9GBdBDKS,Exploring New Restaurants in NYC #452,Ultimate Guide to NYC Food Trucks. Discover the best places to eat and drink in New York City.,2022-08-27T16:12:43,"Lewis, Hampton and Snyder",335997,5444,58,968
2ljhBy0YPsq,Exploring New Restaurants in NYC #453,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2024-04-27T06:23:25,Martinez-Saunders,233372,5850,102,397
p5f3C6xQ3uX,Exploring New Restaurants in NYC #454,Brooklyn's Best Restaurants and Cafes. Discover the best places to eat and drink in New York City.,2022-01-12T20:08:14,"Smith, Hampton and Allison",384925,4313,531,54
ZIhi0EXmVcG,Exploring New Restaurants in NYC #455,NYC's Best Sushi Restaurants. Discover the best places to eat and drink in New York City.,2022-08-01T15:35:11,Rodriguez-Donaldson,7720,6299,709,252
OzOtqjCSN01,Exploring New Restaurants in NYC #456,Michelin Star Restaurants in NYC. Discover the best places to eat and drink in New York City.,2021-05-30T02:37:02,"Johnson, Smith and Manning",394337,7944,792,676
A8hsXkyR2IZ,Exploring New Restaurants in NYC #457,Foodie Guide to NYC's Best Pizza. Discover the best places to eat and drink in New York City.,2021-03-06T07:58:05,Pittman-Lewis,490979,2914,454,781
mCY8l2WOXuO,Exploring New Restaurants in NYC #458,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2022-11-02T10:26:23,"Burns, Moore and Aguirre",159928,349,823,95
ZFYTPU6rCba,Exploring New Restaurants in NYC #459,NYC's Best Bagels: Where to Find Them. Discover the best places to eat and drink in New York City.,2021-08-07T09:48:59,Cochran and Sons,413148,9548,382,858
06QU3BaNIXB,Exploring New Restaurants in NYC #460,Top 10 Must-Try Foods in NYC. Discover the best places to eat and drink in New York City.,2020-07-04T22:40:58,"Riley, Arnold and Knox",483446,6957,273,758
QDT8G6d18Dh,Exploring New Restaurants in NYC #461,Top 10 Steakhouses in NYC. Discover the best places to eat and drink in New York City.,2022-05-31T05:45:52,"Rivas, Harris and Kaufman",461932,3979,804,896
